name,type,score,score_num
智慧黄陵,新闻资讯,0,0
极致办公,效率办公,0,3
无线江宁,新闻资讯,0,0
中首养苑,医疗健康,0,0
启明电台,影音视听,0,0
水韵五河,新闻资讯,0,0
康平融媒,新闻资讯,0,0
肿瘤医生,医疗健康,5,8
凌源融媒,新闻资讯,0,0
掌上犍为,新闻资讯,0,0
清原融媒,新闻资讯,0,0
爱瓦房店,新闻资讯,0,0
唐县发布,新闻资讯,0,0
药都安国,新闻资讯,0,0
掌上宁都,新闻资讯,0,0
上海松江,新闻资讯,0,0
满城融媒,新闻资讯,0,0
美丽东胜,新闻资讯,0,0
涿州发布,新闻资讯,0,2
天津东丽,新闻资讯,0,0
国门东兴,新闻资讯,0,0
爱尚富阳,新闻资讯,0,0
诗画开阳,新闻资讯,0,0
人文水西,新闻资讯,0,0
冀云晋州,新闻资讯,0,0
蔚蓝港口,新闻资讯,0,0
你好保亭,新闻资讯,0,0
富川融媒,新闻资讯,0,0
侨乡容县,新闻资讯,0,0
金花防城,新闻资讯,0,0
多彩八步,新闻资讯,0,0
藤县融媒,新闻资讯,0,0
屯昌发布,新闻资讯,0,0
矿区融媒,新闻资讯,0,0
壮志凌云,新闻资讯,0,0
大美荔浦,新闻资讯,0,0
金秀融媒,新闻资讯,0,0
云上陆川,新闻资讯,0,0
茶寿昭平,新闻资讯,0,0
天平阳光,新闻资讯,0,0
梵净云天,新闻资讯,0,0
今日南安,新闻资讯,0,0
绿色沁源,新闻资讯,0,0
好兔视频,影音视听,5,3782
寻乌融媒,新闻资讯,0,0
掌上扬中,新闻资讯,0,0
我的电视,影音视听,0,0
大美余干,新闻资讯,0,0
禾茂田园,时尚购物,0,0
夏天相机,摄影摄像,0,0
超吉里程,旅行交通,0,0
世界虫谷,时尚购物,0,0
扬宇智能,居家生活,0,0
知拾收藏,实用工具,0,0
新浪财经,新闻资讯,4,126
锡银在线,金融理财,0,0
掌上海关,实用工具,0,0
九州体育,体育运动,0,0
玉兰有钱,金融理财,0,0
戏曲人生,娱乐消遣,0,0
天天分期,金融理财,0,0
陌上小说,图书阅读,0,0
早诊早治,医疗健康,0,0
辛巴出行,旅行交通,0,0
快马加油,旅行交通,0,0
新本服务,旅行交通,0,0
安马优券,时尚购物,0,0
青海银行,金融理财,0,0
小遛共享,旅行交通,3,8
觅蜂海淘,时尚购物,0,0
婚前婚后,时尚购物,0,0
爱上小胖,时尚购物,0,0
业鱼时间,居家生活,0,0
大卡运动,体育运动,5,24
口碑掌柜,金融理财,3,97
宝鸡公交,旅行交通,0,2
汇途车服,实用工具,0,0
优爱相亲,聊天社交,0,0
暗夜文学,图书阅读,3.5,46
大秦驰道,旅行交通,0,0
快追小说,图书阅读,5,54
诗与远方,聊天社交,0,0
美颜美拍,摄影摄像,0,0
中油优途,旅行交通,0,2
揪揪星座,娱乐消遣,0,0
佳贝艾特,聊天社交,0,0
养车之家,居家生活,3.5,27
骆驼加油,旅行交通,0,3
一刻相册,摄影摄像,0,0
蜜步换电,旅行交通,0,0
人民出行,旅行交通,0,0
国家地理,图书阅读,4.5,568
世联集客,居家生活,0,0
标学教育,学习教育,0,0
你我当年,摄影摄像,0,0
捷依冷库,实用工具,0,0
点点畅行,实用工具,0,0
图片搜搜,摄影摄像,4.5,930
掌上楼事,居家生活,0,0
老板管理,实用工具,0,0
面包视频,摄影摄像,0,0
菜信商圈,实用工具,0,0
美天停车,旅行交通,0,0
长安出行,旅行交通,5,106
超级外卖,居家生活,0,0
超盟零售,金融理财,0,0
EnjoyListen,影音视听,0,0
小塔学院,学习教育,0,0
抠图合成,摄影摄像,0,0
星途生活,旅行交通,0,0
昆仑银行,金融理财,0,0
铁塔换电,居家生活,0,0
孕育提醒,医疗健康,4,244
春秋航空,旅行交通,5,6680
商务预报,新闻资讯,0,1
越牛新闻,新闻资讯,0,0
华体动联,体育运动,0,0
七彩天气,居家生活,3.5,6
号码大全,聊天社交,0,0
被窝美文,摄影摄像,0,3
海南银行,金融理财,0,0
云南农信,金融理财,0,0
绿茵中国,体育运动,0,0
成长影音,摄影摄像,0,0
慢拍相册,摄影摄像,0,0
闹闹约拍,摄影摄像,0,0
买手妈妈,时尚购物,0,0
代驾小秘,旅行交通,0,0
每日清理,实用工具,0,0
观海新闻,新闻资讯,0,0
大陆期货,金融理财,0,0
放心贷款,金融理财,0,0
油中感谢,旅行交通,1,26
大鹅贷款,金融理财,0,0
灯遇交友,聊天社交,0,0
大圣阅读,图书阅读,0,0
德品微护,居家生活,0,0
笛笛阅读,图书阅读,5,7
51车商家,效率办公,0,0
动漫大全,图书阅读,0,1
智秾云仓,实用工具,0,0
即时天气,居家生活,4,41
水滴汽车,新闻资讯,5,530
搭顺出行,旅行交通,0,0
杭州地铁,旅行交通,0,4
协同生态,时尚购物,0,0
交易笔记,金融理财,0,0
多米嗨购,时尚购物,0,0
千家找房,居家生活,0,0
逸乘车主,旅行交通,0,0
友家社区,居家生活,0,0
嘟嘟分享,聊天社交,0,0
大大体育,体育运动,0,0
银行家园,金融理财,0,2
卡牛钱包,金融理财,0,0
拿下分期,金融理财,0,0
慧谷阅读,图书阅读,0,0
美大智厨,居家生活,0,0
免费租号,实用工具,0,0
分身精灵,实用工具,0,0
望财财道,图书阅读,0,2
走哒闪步,体育运动,0,0
速更小说,图书阅读,5,460
南宁日报,图书阅读,0,0
草莓语音,聊天社交,0,0
葫芦世界,图书阅读,5,71
栗子摄影,摄影摄像,0,0
即刻天气,居家生活,0,0
甲秀南明,新闻资讯,0,0
菲淘直播,影音视听,0,0
国科服务,效率办公,0,0
钢来钢往,时尚购物,0,0
香芋星球,聊天社交,0,0
Liking健身,体育运动,0,3
东方美食,居家生活,0,2
厨神厨房,居家生活,0,0
速算练习,居家生活,0,0
哈巴冥想,医疗健康,0,0
AI蛙答答,学习教育,0,0
和合期货,金融理财,0,1
大众工匠,居家生活,0,0
和商有品,居家生活,0,0
嗨走乡村,旅行交通,0,2
香港航空,旅行交通,4,6
合墨数据,实用工具,0,1
霍比特币,金融理财,0,0
佳医东城,医疗健康,0,0
火影战记,图书阅读,0,1
衡水银行,金融理财,0,0
特殊文字,实用工具,0,0
华翌智能,居家生活,0,0
天下船员,实用工具,0,0
火虎教育,学习教育,0,0
普惠名车,旅行交通,0,0
卖座电影,居家生活,1.5,358
一龄医生,医疗健康,0,0
滨江发布,新闻资讯,0,0
江干发布,新闻资讯,0,0
手电筒LED,实用工具,4.5,152
康胜选材,体育运动,0,0
可可修图,摄影摄像,0,1
时光提醒,实用工具,0,0
蜗牛保险,居家生活,4,12
齐商银行,金融理财,0,0
潍坊银行,金融理财,2,10
邦购商城,时尚购物,3.5,92
吉象金融,金融理财,0,0
滚滚小说,图书阅读,4,6
久富财富,金融理财,0,0
烟台时刻,新闻资讯,0,0
帮帮广播,聊天社交,0,0
SERES MOTORS,旅行交通,0,0
奇趣魔盒,实用工具,0,0
静雅思听,图书阅读,4,55
奉天承运,旅行交通,0,0
解忧情感,摄影摄像,0,0
嘉生活2.0,居家生活,0,0
小水会议,摄影摄像,0,0
可观楼市,居家生活,0,0
Kindle助手,图书阅读,0,0
酷乐潮玩,聊天社交,0,0
汇客生活,时尚购物,0,0
火星财经,新闻资讯,5,909
时光小屋,摄影摄像,4.5,588
宁海登山,体育运动,0,0
大唐物联,旅行交通,0,0
娃娃部落,娱乐消遣,5,254
轻记事本,效率办公,0,0
海草阅读,图书阅读,0,0
毛豆阅读,图书阅读,0,0
文字秀秀,摄影摄像,2,67
美达智运,旅行交通,0,0
美团民宿,旅行交通,5,611
微叭伴聊,影音视听,5,10
美联好房,居家生活,0,0
上海科普,学习教育,0,0
秘券生活,时尚购物,0,0
酷浪小羽,体育运动,3,58
蘑菇租房,居家生活,5,1006
美上美学,学习教育,0,0
莲花停车,旅行交通,0,0
南山对讲,聊天社交,0,0
网易花田,聊天社交,5,8767
决战！平安京,游戏,4,1724
网易戏精,摄影摄像,0,2
网易严选,时尚购物,4.5,3218
常州人社,居家生活,0,0
南通医保,实用工具,0,0
快去水印,摄影摄像,5,3239
趣购优品,时尚购物,0,0
人海草原,时尚购物,0,0
农金普惠,金融理财,0,0
动宝足球,体育运动,0,0
市值风云,金融理财,0,1
平安信托,金融理财,0,0
大鹅分期,金融理财,0,0
随身天气,居家生活,0,0
雅姿魔镜,摄影摄像,0,0
SleepMapper,医疗健康,0,0
票神电影,居家生活,0,0
美醇电商,时尚购物,0,0
我的盐城,居家生活,0,0
平安贷款,金融理财,5,190
智能菜谱,居家生活,0,0
电动生活,旅行交通,0,1
小恒易贷,金融理财,0,0
教练来了,体育运动,0,0
360扫地机,居家生活,0,0
约杯咖啡,聊天社交,0,0
论文指导,聊天社交,0,0
路图旅拍,摄影摄像,0,0
瑞祥平台,效率办公,0,0
中国国航,旅行交通,5,1185
录屏大师,影音视听,5,7250
小猫爱车,旅行交通,0,0
狮城广告,居家生活,0,0
闪电找券,时尚购物,0,0
普咚展业,效率办公,0,0
香懒睡眠,居家生活,0,0
一键锁屏,实用工具,0,0
微博分期,时尚购物,0,0
奇点汽车,旅行交通,0,1
聚合同城,居家生活,0,0
光伏生活,实用工具,0,0
电话小号,聊天社交,0,0
全棉时代,时尚购物,5,71
搜狐新闻,新闻资讯,5,12798
尾货之家,时尚购物,0,0
随手电筒,实用工具,3,77
北京地铁,旅行交通,3.5,139
商米助手,实用工具,0,0
氧秀直播,影音视听,0,1
神州专车,旅行交通,5,4317
家在滦平,图书阅读,0,0
中医在线,学习教育,5,8
畅行淄博,旅行交通,0,0
猜歌星球,影音视听,0,0
甜橙韩剧,影音视听,0,0
北京公交,旅行交通,2,114
看点快报,新闻资讯,3.5,3876
厚度旅行,旅行交通,0,0
天天超跑,旅行交通,0,0
合达养车,实用工具,0,0
化工教材,图书阅读,0,0
遥控精灵,实用工具,4.5,9042
头号玩家,聊天社交,0,0
紫荆新闻,新闻资讯,0,0
名城雷州,新闻资讯,0,0
紫牛新闻,新闻资讯,5,309
触电新闻,新闻资讯,5,8080
笑话段子,娱乐消遣,0,3
优你管家,居家生活,1,11
智行骑乐,旅行交通,2.5,9
国投瑞银,金融理财,0,0
换享好书,时尚购物,0,0
广告配音,实用工具,5,330
锦商之家,金融理财,0,0
天下广安,新闻资讯,0,0
海峰天气,居家生活,0,0
文件管家,实用工具,4.5,297
有文共赏,新闻资讯,0,0
清理助手,实用工具,4.5,1760
嗖嗖商家,实用工具,0,3
我爱超值,时尚购物,0,0
你画我猜,聊天社交,5,8663
澎湃新闻,新闻资讯,3,692
乐檬智学,居家生活,0,0
我在大冶,居家生活,0,0
模切之家,聊天社交,0,2
鑫安社区,居家生活,0,0
钢铁体育,体育运动,0,0
快马送菜,时尚购物,0,0
周公解梦,娱乐消遣,5,7878
小善环保,居家生活,0,0
小妖日记,时尚购物,0,0
学测星座,实用工具,0,0
小牛在线,金融理财,5,7001
物流互联,实用工具,0,0
CC校内通,学习教育,0,0
新页充电,实用工具,0,0
神仙买手,时尚购物,0,0
鑫圣金业,金融理财,5,3522
幸福齐齐,居家生活,0,0
学子有品,时尚购物,0,0
影者录像,摄影摄像,0,0
科普航天,新闻资讯,0,0
家在黔江,新闻资讯,0,0
情感之家,实用工具,0,0
王者阅读,图书阅读,0,0
抖影剪辑,摄影摄像,0,0
美妆揭秘,摄影摄像,0,0
魔豆车主,旅行交通,0,0
连连银加,金融理财,0,0
易起加油,实用工具,0,0
虚拟大师,实用工具,0,0
兴业管家,金融理财,0,0
中大课堂,学习教育,0,0
桃缘交友,聊天社交,0,0
叮功司机,旅行交通,0,0
仓鼠阅读,图书阅读,2.5,12
易到用车,旅行交通,2.5,2251
星途starway,金融理财,0,0
优贝学礼,时尚购物,0,0
瓜牛快淘,时尚购物,0,0
阳泉商行,金融理财,0,0
御上名装,居家生活,0,0
杭银直销,金融理财,0,0
简洁记账,金融理财,4.5,281
阿聊通讯,聊天社交,0,0
芊泓健身,体育运动,0,0
虫虫钢琴,影音视听,4.5,271
校车来了,实用工具,0,0
珍爱情感,聊天社交,0,0
找钢指数,新闻资讯,0,1
智惠街区,时尚购物,0,0
直来直去,居家生活,0,0
芝麻持家,时尚购物,0,0
斩货直播,时尚购物,0,0
纵横小说,图书阅读,3,151
棕榈云服,金融理财,0,0
体育外围,体育运动,0,0
伴聚店主,时尚购物,0,0
旅游商家,旅行交通,0,3
老虎教练,体育运动,5,21
闪萌表情,娱乐消遣,4.5,86
小呗出行,旅行交通,0,0
巧匠课堂,学习教育,3,5
戒烟助手,聊天社交,0,0
振极体育,体育运动,0,0
我的抚州,居家生活,0,4
智能云ERP,效率办公,5,16
运河绘事,摄影摄像,0,0
转门面网,居家生活,0,2
三晋先锋,新闻资讯,0,0
绿洲精灵,实用工具,0,0
健康之友,体育运动,0,0
椰岛家政,实用工具,0,0
集账管家,金融理财,0,0
乳山出行,旅行交通,0,1
代步司机,旅行交通,0,1
网络测试,实用工具,4.5,92
GPS海拔表,实用工具,0,0
步行导航,旅行交通,0,0
算命大师,实用工具,5,2396
猜电视剧,娱乐消遣,5,270
抖影工厂,摄影摄像,0,0
宣城在线,聊天社交,0,0
遇见常州,聊天社交,0,0
桔子佛经,图书阅读,0,0
中华历史,图书阅读,0,0
泼辣修图,摄影摄像,3,517
享位停车,旅行交通,0,0
厦房百姓,居家生活,0,0
玩途旅行,旅行交通,0,1
小贝乐园,聊天社交,0,0
保定导购,时尚购物,0,0
绘影字幕,摄影摄像,0,0
民生银行,金融理财,3,115
我家瑜伽,体育运动,5,802
浅语日记,实用工具,0,0
宋宇花城,时尚购物,0,0
优先停车,旅行交通,0,0
返利省钱,时尚购物,0,0
爱情专机,聊天社交,0,0
洪泽论坛,聊天社交,0,0
放开那三国3,游戏,0,0
宝贝格子,时尚购物,5,1134
填色花园,摄影摄像,0,0
康橙社区,聊天社交,0,0
点众阅读,图书阅读,0,0
DOSS音乐,影音视听,0,0
朵域商家,体育运动,0,0
艺龙旅行,旅行交通,5,21840
饭团看书,图书阅读,0,0
饭团探书,图书阅读,4,1118
翡翠严品,时尚购物,5,63
潮州Plus,新闻资讯,0,0
唐山Plus,新闻资讯,0,0
免费小说,图书阅读,0,0
果冻宝盒,时尚购物,0,0
快米工作,实用工具,0,2
松吉智能,旅行交通,0,0
飞救E信,医疗健康,0,0
68零售家,实用工具,0,0
有爱交友,聊天社交,0,0
安卓读书,图书阅读,5,6986
金智社区,时尚购物,0,0
吉屋管家,居家生活,0,0
卡点特效,摄影摄像,0,0
蓝滴司机,旅行交通,0,0
天气预报,居家生活,4,917
麦当劳Pro,居家生活,1.5,329
Sky Playing,实用工具,0,0
Power Apps,效率办公,0,0
淮水安澜,聊天社交,0,1
MOJi辞書,学习教育,4.5,42
悟空校园,旅行交通,0,0
开心运动,体育运动,0,0
恋爱话术,聊天社交,5,309
NikeConnect,体育运动,3,9
连城读书,图书阅读,4.5,28
加密电话,实用工具,0,0
医者无界,聊天社交,0,0
腔调生活,居家生活,0,0
万象创作,图书阅读,0,0
顺丰骑士,实用工具,0,0
安马文学,图书阅读,5,58
书旗小说,图书阅读,2.5,33951
榕易有钱,金融理财,0,0
锤子阅读,图书阅读,4,54
17SNK台球,体育运动,5,336
腾讯体育,体育运动,2,625
古韵龙门,旅行交通,0,0
时阅文学,图书阅读,0,4
天九通航,旅行交通,0,0
山东国信,金融理财,0,0
融创归心,居家生活,0,0
平安社区,居家生活,4.5,13
Viewpt Nano,摄影摄像,0,0
SmartViewer,摄影摄像,0,1
当燃运动,体育运动,0,0
58本地版,居家生活,5,152
小乔直播,体育运动,0,0
小米运动,体育运动,4.5,20783
智能钥匙,居家生活,0,0
车亨加油,旅行交通,0,0
快票出行,旅行交通,5,2050
裕民银行,金融理财,0,0
颜值有佳,摄影摄像,0,0
鲸品美客,时尚购物,0,0
海棠live,影音视听,0,0
雨阳物联,旅行交通,0,0
萌猪记账,金融理财,0,1
友读小说,图书阅读,0,0
小报报5,新闻资讯,0,0
周末酒店,旅行交通,3,9
中融财富,金融理财,0,2
乐心健康,体育运动,2.5,214
客栈帮手,旅行交通,0,0
有章阅读,图书阅读,0,1
杭银金融,金融理财,0,0
Mute Video,影音视听,0,0
蒙电e家,居家生活,0,0
好体知,医疗健康,5,777
微睡眠,医疗健康,0,0
迈达普,医疗健康,0,0
医网信,效率办公,0,0
铅笔道,新闻资讯,0,1
e行高速,旅行交通,1.5,7
Yale Access,居家生活,0,0
医蝶谷,医疗健康,0,4
火龙播,影音视听,0,0
好节气,娱乐消遣,5,4893
蒲公英,新闻资讯,0,0
剪发吧,影音视听,0,0
P图神器,摄影摄像,3,8
Q团易购,时尚购物,0,0
录音王,效率办公,0,0
碧波庭,医疗健康,0,0
薪收支,效率办公,0,0
精益云,效率办公,0,1
死亡独轮车,游戏,0,0
裁判员,医疗健康,0,0
暖心理,医疗健康,3.5,49
倒数日,效率办公,3,328
可乐记,效率办公,0,0
音乐窝,学习教育,0,0
有车帝,新闻资讯,0,0
CEO周课,学习教育,0,0
电视家,影音视听,3,74
Gif 助手,实用工具,0,0
车销通,效率办公,5,12
宜蓓康,医疗健康,0,0
随手写,效率办公,5,21
新民乐,新闻资讯,0,0
新邯郸,新闻资讯,0,0
爱永昌,新闻资讯,0,0
麻花角,医疗健康,0,0
广企通,效率办公,0,0
眼护士,医疗健康,3.5,10
海客会V2,聊天社交,0,0
十方舟,影音视听,0,1
虹筑云,效率办公,0,0
渣学堂,学习教育,0,0
iLearningX,居家生活,0,0
我的便利店,游戏,3,60
捉迷藏大师,游戏,0,0
益农宝,新闻资讯,0,1
在东易,效率办公,0,0
滨州网,新闻资讯,0,1
茗视佳,医疗健康,0,0
慧听说,学习教育,1.5,6
抓娃娃,娱乐消遣,1.5,8
开启斗地主,游戏,5,54
考试宝,学习教育,0,0
快科技,新闻资讯,2,10
捞月狗,影音视听,4.5,4329
小K同学,实用工具,0,0
logo设计,实用工具,3.5,58
问学长,学习教育,0,0
葫芦丝,影音视听,0,0
云邻e家,居家生活,0,0
蜜蜂岛,学习教育,0,0
云教材,学习教育,0,4
乐三方,影音视听,0,0
微智造,学习教育,5,7
在邢台,新闻资讯,0,0
SuperPads,影音视听,0,4
津滨海,新闻资讯,0,0
新皋兰,新闻资讯,0,0
新武山,新闻资讯,0,0
恐怖猪奶奶,游戏,0,0
赋能宝,效率办公,0,0
发布者,影音视听,0,0
全巴中,新闻资讯,0,0
抱品网,影音视听,0,0
愤怒的小鸟2,游戏,2,38
政务通,效率办公,0,2
画江湖,影音视听,3,553
瑞大宝,效率办公,0,0
公安110,影音视听,3,296
捕鱼欢乐颂,游戏,4.5,1652
爱威远,新闻资讯,0,0
弘资中,新闻资讯,0,0
